x		y	U		U-DU		U+DU		K-KU		K+KU
0.25	-0.02	1.0477997373737373	1.0394212085539412	1.0561782661935335	0.008016623191919191	0.006928911680776033	0.00910433470306235
0.25	-0.0176470588235294	1.1349561762588407	1.1258165783665006	1.1440957741511808	0.004210016432403043	0.0034451747382373884	0.004974858126568697
0.25	-0.0152941176470588	1.1757840124084193	1.1626771663972841	1.1888908584195546	0.0023046779146374085	0.0018963361866839589	0.0027130196425908582
0.25	-0.0129411764705882	1.1875762607210172	1.1739298260803983	1.201222695361636	0.001793715168536149	0.00153304831266383	0.002054382024408468
0.25	-0.0105882352941176	1.187620260128052	1.1738574853391652	1.201383034916939	0.0017466402150909575	0.0014826395669429607	0.0020106408632389544
0.25	-0.00823529411764706	1.1789514587540704	1.1655276389821476	1.1923752785259931	0.0019226099466421393	0.0015731329057593851	0.0022720869875248934
0.25	-0.0058823529411764705	1.158758115299579	1.146784226794371	1.1707320038047868	0.0022735508355354725	0.0019275564945686785	0.0026195451765022664
0.25	-0.00352941176470588	1.1290291909560146	1.1175197888063408	1.1405385931056884	0.0025049235338796723	0.0022811179767505104	0.002728729091008834
0.25	-0.00117647058823529	1.103053467267059	1.0905975429224093	1.115509391611709	0.0023421916978748542	0.0021643161404266797	0.0025200672553230287
0.25	0.00117647058823529	1.1030506791706887	1.0903106486569747	1.1157907096844026	0.002341807137869242	0.0021550679733692403	0.002528546302369244
0.25	0.00352941176470588	1.129103311393045	1.117061059359892	1.1411455634261982	0.002503271013646481	0.0022617645541563565	0.0027447774731366057
0.25	0.0058823529411764705	1.158671748152875	1.1464587877938057	1.1708847085119443	0.0022643764095362263	0.0018855657113680438	0.0026431871077044087
0.25	0.00823529411764706	1.1786426356693662	1.1650131392821215	1.192272132056611	0.0019116964142162451	0.0014875462258802888	0.0023358466025522016
0.25	0.0105882352941176	1.1867208559871807	1.1726625791847154	1.200779132789646	0.0017449297173534005	0.0014387850031220143	0.002051074431584787
0.25	0.0129411764705882	1.1858303993336206	1.1721159308661928	1.1995448678010483	0.0018209534557146942	0.0015752989765514924	0.002066607934877896
0.25	0.0152941176470588	1.1718284538178125	1.159174925351106	1.1844819822845192	0.002426573925097747	0.00213443400636467	0.0027187138438308244
0.25	0.0176470588235294	1.1278335426107091	1.1197234991847778	1.1359435860366405	0.004452219042970667	0.0037748704777450753	0.005129567608196259
0.25	0.02	1.0395615547877592	1.0307486228006273	1.0483744867748912	0.008148594007897334	0.0070527538618483845	0.009244434153946284
