x		y	U		U-DU		U+DU		K-KU		K+KU
0.45	-0.02	1.0203799999999998	1.0132877242380292	1.0274722757619705	0.010088985	0.008945411370225411	0.011232558629774589
0.45	-0.0176470588235294	1.1067341529581942	1.1014184859718656	1.1120498199445228	0.007259920288445161	0.006232250903329684	0.00828758967356064
0.45	-0.0152941176470588	1.1682545772808768	1.15822828387117	1.1782808706905836	0.004519099810556308	0.0037158139792160204	0.0053223856418965956
0.45	-0.0129411764705882	1.2060068844636143	1.1895862423594932	1.2224275265677353	0.002604638740584893	0.0020933797519162	0.003115897729253586
0.45	-0.0105882352941176	1.2207100756030242	1.202281102775271	1.2391390484307776	0.0017253009715447341	0.0014230792302259868	0.0020275227128634817
0.45	-0.00823529411764706	1.2190955825776244	1.202002603903404	1.2361885612518448	0.001540459688761108	0.0013164571146427355	0.0017644622628794804
0.45	-0.0058823529411764705	1.2090267568529098	1.1927926927845478	1.2252608209212719	0.0015709276687294984	0.001412308794821491	0.0017295465426375057
0.45	-0.00352941176470588	1.1962153974998146	1.1797236144865237	1.2127071805131056	0.0015675924663892465	0.0014374969017715165	0.0016976880310069764
0.45	-0.00117647058823529	1.1868632985720227	1.1697626417099438	1.2039639554341015	0.001502928140395496	0.0013767958970396855	0.0016290603837513064
0.45	0.00117647058823529	1.1872441581470699	1.1699212304069873	1.2045670858871524	0.001506265442982552	0.0013681216131180105	0.0016444092728470935
0.45	0.00352941176470588	1.1971037064889816	1.1801337422420362	1.214073670735927	0.001568839480414647	0.001416080325203561	0.0017215986356257328
0.45	0.0058823529411764705	1.209864494295529	1.1930787438719015	1.2266502447191565	0.0015659553814121644	0.0013795641378143177	0.001752346625010011
0.45	0.00823529411764706	1.2190023320048735	1.2014348743362275	1.2365697896735195	0.0015472446939812717	0.001295715294533505	0.0017987740934290383
0.45	0.0105882352941176	1.21791452834584	1.1989304691911844	1.2368985875004954	0.0018353489185449641	0.0015290023553081312	0.002141695481781797
0.45	0.0129411764705882	1.1992822243948587	1.182332630625344	1.2162318181643732	0.0028800422027233773	0.0024798430923982833	0.0032802413130484714
0.45	0.0152941176470588	1.1588604799616036	1.1497078409078056	1.1680131190154015	0.004857164069580292	0.0041017720961166555	0.005612556043043928
0.45	0.0176470588235294	1.0964591851945966	1.091684323105127	1.1012340472840663	0.007504931974194993	0.006459071975699564	0.008550791972690423
0.45	0.02	1.0110465	1.0040463885932005	1.0180466114067994	0.01012488	0.008954916481490436	0.011294843518509562
