x		y	U		U-DU		U+DU		K		K-KU		K+KU
0.05	-0.02	1.09916	1.0054878574251527	1.1928321425748472	0.003090095	0.0005859145529123738	0.005594275447087627
0.05	-0.0176470588235294	1.1223238996174423	1.0266812702332717	1.2179665290016128	0.002555267253913804	0.0005123478246703162	0.004598186683157292
0.05	-0.0152941176470588	1.1353591365902296	1.0393722868608584	1.2313459863196008	0.002400338257228314	0.0004788545291311405	0.004321821985325487
0.05	-0.0129411764705882	1.1416041650136595	1.0452963030540512	1.2379120269732677	0.0023325910330295563	0.0004637588997954403	0.004201423166263672
0.05	-0.0105882352941176	1.1388169883030614	1.0431583715368258	1.234475605069297	0.002385549920726243	0.00047769992801677936	0.004293399913435706
0.05	-0.00823529411764706	1.1284179581602718	1.0338453245467023	1.2229905917738413	0.002518854698456352	0.0005072879048100879	0.004530421492102615
0.05	-0.0058823529411764705	1.1121064574940653	1.0186216507070145	1.2055912642811162	0.0027202081516890775	0.0005403239543225078	0.004900092349055647
0.05	-0.00352941176470588	1.0712578442678453	0.9806584117948565	1.1618572767408342	0.003918390988379235	0.0007801561018133895	0.00705662587494508
0.05	-0.00117647058823529	0.9275998075670889	0.8468779254930436	1.0083216896411342	0.0067400017116035	0.002030885974896252	0.011449117448310748
0.05	0.00117647058823529	0.9244017171277056	0.8451417210732416	1.0036617131821695	0.006661381536346194	0.002050647046569566	0.011272116026122821
0.05	0.00352941176470588	1.0683647024176401	0.9772917285052096	1.1594376763300707	0.003920864783163687	0.0007262190297733701	0.007115510536554005
0.05	0.0058823529411764705	1.109917045411711	1.017510250076331	1.2023238407470913	0.0027182254952596283	0.0005172715635485114	0.004919179426970745
0.05	0.00823529411764706	1.1267782232870107	1.0333521592409227	1.2202042873330987	0.0025215874852911177	0.0005052709872920592	0.004537903983290176
0.05	0.0105882352941176	1.1377649540441175	1.0430801660394968	1.2324497420487381	0.00238452534466912	0.0004816644297314472	0.0042873862596067925
0.05	0.0129411764705882	1.140583871284263	1.0450367794587165	1.2361309631098096	0.0023324004191697073	0.00048643821018380705	0.004178362628155607
0.05	0.0152941176470588	1.1343165620632703	1.039325598941146	1.2293075251853944	0.0024017839488840883	0.0005222439402650021	0.004281323957503174
0.05	0.0176470588235294	1.121661398883752	1.0270168751506445	1.2163059226168595	0.0025565323784901748	0.0005709426514666333	0.004542122105513717
0.05	0.02	1.0981450000000001	1.0053426568748844	1.1909473431251159	0.003130495	0.0007046707224602376	0.0055563192775397625
